frame,time,elbow_l,elbow_r,shoulder_l,shoulder_r,stance,wrist_speed
0,0.0,168.79268392899155,116.77684017612945,47.78526875664032,21.520132437344476,41.15952633170068,0.0
1,0.03333333333333333,169.37146709291014,115.51592036474985,47.22988304434987,20.955097220823472,42.736251647182826,1.3763564539304165
2,0.06666666666666667,169.2413092819613,115.10413309959489,46.685239705719056,21.81097065280016,42.40140013946688,0.5256701883996797
3,0.1,168.97780287824054,118.93471274454626,46.29093973670364,24.673971951455307,42.228239756285674,1.2806540607015915
4,0.13333333333333333,168.73023395539425,121.6554447157239,45.99938038011554,27.009854498215912,43.07713125111062,0.4091630207486067
5,0.16666666666666666,168.35571826955342,116.8183270792049,45.5914313068153,24.340853036544473,41.63205327736894,0.43690584760077106
6,0.2,168.2474698994546,116.35140452872018,45.30346390480229,23.16969322110983,40.09717852438175,0.348871695236726
7,0.23333333333333334,167.99988770240608,117.26489330371714,45.12440408081119,25.426853987870295,38.42622081519687,0.37302777919716845
8,0.26666666666666666,167.493122072171,120.87880697897752,45.061143944403916,26.138993906735298,37.79845024148774,0.33761069014046485
9,0.3,166.47820270375783,121.15875509500765,44.78609157466896,25.429604752566338,36.44668405005878,0.4940902009448716
10,0.3333333333333333,166.1465185356852,120.85799804151391,44.790253929165765,24.7361491655599,33.62499555797829,2.2434702047331783
11,0.36666666666666664,165.91064850653902,113.71055272306388,45.03386942639941,20.867307739093057,32.37578828074004,1.8173550784739274
12,0.4,165.33842887747107,110.00031977430733,45.16551049735778,19.266618303167963,32.316994043314594,1.0356169101379173
13,0.43333333333333335,164.59310155999538,107.40261523688355,45.240897634110624,18.801931463639132,32.51666927278526,0.5576256989959283
14,0.4666666666666667,163.97562254291245,105.51081226321489,45.303808031921584,18.768340532819707,32.87111053954289,0.7817240093699246
15,0.5,163.2231620161797,106.91066679108064,45.256306523378356,18.52288430812163,35.153965919219246,0.8638312196291679
16,0.5333333333333333,162.73644929932166,108.58184450631676,45.09881420899024,16.989094024170587,37.61037096505955,0.8328547896859018
17,0.5666666666666667,162.43405309954125,108.96701073929849,44.91038550570176,16.214879070524425,37.92312443932428,0.5195494048209711
18,0.6,162.4212856987256,107.26093370035743,44.883915731439025,15.712179137181575,36.8559950688302,0.7202041759492005
