frame,time,elbow_l,elbow_r,shoulder_l,shoulder_r,stance,wrist_speed
0,0.0,125.04675941803643,86.57485589718803,53.418685001597765,63.91427875976214,51.8605125138511,0.0
1,0.03333333333333333,125.45114932498271,90.20290407492043,52.56024175580256,63.647019521605465,52.41157061135557,0.38261429022247956
2,0.06666666666666667,125.96218042249514,92.72986646982324,51.099825826760075,63.522851512269355,51.34860215558861,0.7191581834658659
3,0.1,127.52214134829603,98.61907531505618,50.36833243664187,63.83655686457691,52.38383921080052,0.7110866816950886
4,0.13333333333333333,129.71265783256405,106.7335738977451,49.496074164698456,64.51721391821978,54.49714122833698,0.6937432970018435
5,0.16666666666666666,131.05171029761792,114.60027501287134,48.75751690646354,64.65656311835299,54.653758910176265,0.42471294172103663
6,0.2,131.9145978523589,129.21145976504354,48.37061797262328,63.567582918001584,52.38661147391195,2.652943243656848
7,0.23333333333333334,132.99522785064823,139.94659565789436,47.88978616268025,62.17575483649184,51.87311847994111,1.3655186507487083
8,0.26666666666666666,134.94923869249925,158.20401616444067,47.65362678605977,59.11770686487861,51.68305536333178,1.9399118706748064
9,0.3,136.5318510090273,175.77456491901623,47.46049689257475,55.17549923801284,52.404947908698325,1.9626511877807078
10,0.3333333333333333,137.1525880016598,165.4174774810332,47.10903026790543,52.344413743639045,53.30156581331445,0.9602232626310655
11,0.36666666666666664,137.58646227574548,153.36358835875387,46.56598244573928,49.199616559337656,55.783649888606234,0.9956139337063241
12,0.4,138.06171502727963,152.69161367125608,46.81156770956779,45.60339939987337,58.93084958810708,2.0578395446975772
13,0.43333333333333335,139.0549407501933,150.38278258069965,47.91067582705618,43.29483464261376,63.60166814887228,3.525134705573277
14,0.4666666666666667,139.96128532948765,155.4508034171842,48.292033345987804,41.807671608365546,67.35261069845842,3.052428569825443
15,0.5,140.07685379894846,151.2363288223569,48.90338731314493,41.04126329033459,73.50823465628811,3.243300110725292
16,0.5333333333333333,139.30455954895658,132.2936114649621,49.331607036922215,40.275836559485604,76.90184308633575,2.207585653902309
17,0.5666666666666667,137.4645503042239,79.65919342553735,49.53459960831349,39.71217840092341,79.09552072281883,2.7282459950462052
18,0.6,136.89290862204905,1.344762847703147,50.08942419463579,40.16272744365959,80.85797015208462,2.4379196290196603
19,0.6333333333333333,135.02916465678464,6.828374155953313,50.940008844709915,40.97013989709816,82.16670764785928,3.2040851482310426
20,0.6666666666666666,134.0474351347321,9.361148585081697,52.290115943327024,41.851612206050184,82.01345679439332,2.3242041507028794
21,0.7,134.40374213074855,11.290925065653397,54.39038806452634,42.12915696724228,81.33477101770275,2.193820695526713
22,0.7333333333333333,137.53185704514019,15.042259873731945,56.68611899934275,41.80405957851962,80.42253825538944,2.0205317424392577
23,0.7666666666666667,140.01578431625762,20.103154342717993,58.538501437170154,41.03240161947412,79.56117208323697,1.7844135283071776
24,0.8,141.73640892099255,24.934196893444238,59.74999997705452,40.77587149473687,76.23481525578914,2.4595300277668115
25,0.8333333333333334,143.56477759116768,28.448872180398048,60.53672332971057,41.11241845854231,73.43900444779871,4.598120419323511
26,0.8666666666666667,143.84160971474975,31.559006732850616,61.513469791111575,40.55330675932674,70.67748405758253,2.247752329076136
27,0.9,142.7592671979758,34.792995417222215,62.588104830098295,39.27890201379217,68.48964996965398,2.549915795923127
28,0.9333333333333333,144.6940850351513,40.36961543243148,64.12002525894431,35.67999435573999,67.91326589041799,1.7757271007666018
29,0.9666666666666667,141.56528668149997,45.385786679549774,65.08739552016974,33.516095713620444,68.39508878831248,19.18310240794518
30,1.0,140.2062421323894,50.76604685274044,66.48554924643376,31.09398330592576,69.00813728016409,4.32493025908849
31,1.0333333333333334,140.53547158573133,54.54351847600229,67.75027979171095,28.3625340887847,69.45057764990464,0.3334411330472683
32,1.0666666666666667,142.58837491275926,58.36053471571831,67.96184953696742,24.561216696572032,69.58155601727675,4.367985866789278
33,1.1,143.049172306681,63.37824470167591,67.8521062470826,19.270501458755646,70.57222398716674,3.764552362810257
34,1.1333333333333333,143.4745626008076,67.52887855439293,67.49989704010596,14.882275887409994,71.80010687794713,1.7910829229516974
35,1.1666666666666667,144.98953986488917,75.4179670971095,67.5600304067699,6.698897179334533,72.15060006393412,1.1668074854684451
36,1.2,146.26731570772017,82.83050795410512,67.50413570818847,0.8404464936060417,72.24907013135613,1.0419520193984684
37,1.2333333333333334,147.09812270387934,88.8768053557123,67.18960377723728,6.866570455916106,72.33138308597262,0.8842664474569032
38,1.2666666666666666,146.89665327141253,92.44186486511684,66.74950814871546,10.210782379359356,71.57479328713171,0.9823516383866651
39,1.3,146.65077727532372,95.64306607583862,66.46869990921962,13.053826727642106,70.03450654469115,0.8950867204817533
40,1.3333333333333333,146.53745151944892,96.64346710764616,66.47754020416936,13.852354476105345,67.87150800274856,0.4501662848697887
41,1.3666666666666667,146.31911844676617,97.91973042355171,66.59040536264315,14.735355337332907,64.78138957645956,0.47549639102340463
42,1.4,146.15350778504947,98.74321743438847,66.87854724940605,15.201594507274752,62.75753839020651,0.490647568011676
43,1.4333333333333333,144.95240016147972,98.73626033831593,67.00198358770126,15.079812381769292,61.96346078755102,1.0799659896729512
44,1.4666666666666666,144.062089125591,99.12249822242654,66.94728054719334,15.464085683198252,61.66166131505932,0.5096123729157627
45,1.5,143.69400028516253,99.80747673914773,66.9575098103806,16.175514932304086,61.649390836593184,0.29341596352674415
46,1.5333333333333334,143.41722040004075,100.3935241865358,66.78423955365399,16.58846826453096,61.53408502527124,0.09723203238875767
47,1.5666666666666667,143.17126586725487,102.41797689826875,66.68191747154387,17.61524006800526,61.95256162995234,0.11600615838794
48,1.6,142.69074382461233,104.35029787773229,66.6682505578108,18.65461382316854,61.778245440933105,0.4272524370796529
49,1.6333333333333333,142.40916179608217,105.30065990135805,66.55425953999087,19.318508485220004,61.50471414518148,0.5641773284927837
50,1.6666666666666667,142.1701791061531,105.83821525739326,66.53978589946526,19.83495728393784,61.11341351060067,0.5098350565294215
51,1.7,141.5757497774755,104.90102386162036,66.49733137914293,19.622061852352168,61.27367081574679,0.5214589413934924
52,1.7333333333333334,140.5753951856992,103.30280210608163,66.22678608020539,19.02940254129916,61.4114123198139,0.24786403079061767
53,1.7666666666666666,139.6243148592142,102.26396002885588,66.06205654676165,18.748509025884367,60.219358547284365,0.24258785035189379
54,1.8,138.9007436686404,101.73220693023698,65.9680843401965,18.562252854346518,58.53307345750675,0.39049923692944033
55,1.8333333333333333,137.95487372606493,101.58090059338602,65.98738593907953,18.609019711563096,54.92301016145248,0.6958404954200699
56,1.8666666666666667,137.28890289953108,100.94108960686688,66.02991353873425,18.180909775655127,53.200926145442196,0.657438422278099
57,1.9,136.7198390094116,100.24144410007267,66.00394833462641,17.444397568796497,53.2869809567196,0.5234885318546318
58,1.9333333333333333,136.0567901836668,99.6138995240114,65.716539134603,16.525421120744095,54.183468260569676,0.5184881158098932
59,1.9666666666666666,135.59461823356352,98.821486146613,65.46235486572834,15.568024829132767,55.889730335944265,0.3873743326413975
60,2.0,135.60382851364227,98.49015699757436,65.14480398229635,15.57987665380217,56.70391945915453,0.16519302515567946
61,2.033333333333333,135.98170835775633,98.16270912263452,65.04231687012371,15.553092598790005,57.11081527598481,0.4683783018637384
62,2.066666666666667,135.7392598038055,98.15925690423367,64.70384665932406,15.437667009032632,57.317157353463365,0.4896838566335529
63,2.1,136.61980089140243,94.19172960444627,64.58991404084938,11.577157626954754,57.45089255286289,2.0713922269646954
64,2.1333333333333333,137.7289423746132,92.16688682674297,64.54707136833103,8.928059546758789,57.716839712154226,1.3855390343188654
65,2.1666666666666665,139.2654673996058,91.26277934826959,64.5037524044838,7.354543248351017,53.546572763859075,1.718277716151122
66,2.2,140.68021241879669,88.70824411474733,64.80471004163626,4.185182287290089,45.80384968333086,0.6193095618212064
67,2.2333333333333334,143.91891557958448,83.78548750098327,65.62615356473935,1.4692636956900356,37.91521968987905,1.1981684033923319
68,2.2666666666666666,145.36510708586076,77.19697126927953,66.16196112081562,9.186376400860798,36.39656623324937,1.3439590757136686
69,2.3,146.75720125506888,67.96815619078626,66.99758456375207,19.03081308323086,39.84694282683801,0.8325846751841635
70,2.3333333333333335,148.83145715810835,58.48368773018925,68.07421922217019,28.874859217023864,41.67065785720625,2.538436065559209
71,2.3666666666666667,149.682972040914,49.172023286735914,68.88069120803465,38.33907529188962,48.27582167148869,1.5942825618013012
72,2.4,151.06218421366157,44.06241641049633,69.99207594758717,43.483046458824184,53.30936788649135,1.702405067958477
73,2.433333333333333,153.79805865282512,41.60104654187006,71.32257162266976,46.03093655933198,57.37708217139715,3.0775069231665486
74,2.466666666666667,155.02348315079337,38.85292423248121,72.14364280579117,49.111624914722945,59.300179789179275,3.408163429959543
75,2.5,156.23249156814208,32.845436463161974,72.73642831270244,56.16478041950803,60.84718238827752,2.3103591390141545
76,2.533333333333333,157.40057228988405,28.194387902763246,72.94137983947081,61.54232173175125,62.24655849114178,0.7666136500426208
77,2.566666666666667,157.4496660616826,23.53148244175066,72.95116187700607,66.7459776732617,62.7591773696992,1.2378300984955528
78,2.6,157.51585072110038,19.651672920670286,73.23047028264905,71.3678994647829,63.131832979832325,1.6139537568123143
79,2.6333333333333333,154.84343833914247,14.681179176478231,73.38993925044036,77.13179048362862,56.68638500041382,26.743126242387827
80,2.6666666666666665,154.96106959162387,11.564818883395867,73.49045540875646,80.65415072001949,50.65199936390061,5.415874063023808
81,2.7,157.54613524550246,9.553804923670379,72.84753670929624,83.05304655597868,48.91582657937313,10.407953612843222
82,2.7333333333333334,158.62887060307042,6.807264014364198,72.36052115133303,86.15087783926629,52.34262331926293,12.048874277763483
83,2.7666666666666666,158.35610439077126,5.517851574078529,71.96737556221589,87.44470976429228,55.40192053005984,7.274155894626851
84,2.8,157.98310939776715,3.738007131035323,71.70423949946922,88.93586286702963,58.97617345228706,4.418678641531916
85,2.8333333333333335,158.48791361492968,0.13888827247564606,72.04090956858357,93.07269872066752,62.00918313484333,1.6425723166448316
86,2.8666666666666667,158.72473435147467,4.638901379858075,72.52692331706295,97.88746914983939,63.60991469140767,1.1285718844836667
87,2.9,158.6561131337285,8.552627025668487,73.00519677990602,102.1975115042607,64.46726003808328,1.4767102821365827
88,2.933333333333333,158.45831318883089,12.647104930791922,73.3411664729948,106.80324523202549,64.80421255322322,0.9542564164526931
89,2.966666666666667,157.83534272764678,16.800682616281573,73.94937872150228,111.7089017977944,65.065047873582,1.3450923096870355
90,3.0,157.0329815397416,20.442978107555138,75.00758741918311,116.21347138724661,64.83000360185508,2.5205850015453666
91,3.033333333333333,155.2798817451106,22.553347518658516,76.38796605832735,118.92922953857122,62.92487917560943,11.660419579073684
92,3.066666666666667,152.71715296081484,23.97983904662061,76.98675167243877,120.73713942699865,61.97641157894128,6.591468642883679
93,3.1,156.00633440476363,25.010805311461734,77.37983124775374,122.17658843185855,61.19667471378571,7.576363893119132
94,3.1333333333333333,159.08003017789218,25.635744076458437,77.94171937819856,123.56219070624334,60.761479664599186,4.00409331155572
95,3.1666666666666665,162.148908013311,26.915060037113538,78.57805778437536,125.81434894774861,60.69845225874849,7.976980475779624
96,3.2,165.70276553604373,27.488272340752886,79.80660247755647,127.61580582631579,61.806674606526684,5.179159005317652
97,3.2333333333333334,168.37605556100294,27.616645737998482,81.16707744103502,128.6714951609248,63.7366020423026,5.603331862310168
98,3.2666666666666666,170.43244103111294,27.13609277342235,82.2670754931896,129.18424295878853,65.26310641357135,3.881036548277826
99,3.3,171.5561048376097,26.844587750210728,82.62434643376187,129.33908065167319,66.14241494610175,0.267113690721246
100,3.3333333333333335,170.10037181181076,26.931607731265046,82.27910599674138,129.66202070087448,67.30593424952623,4.4163103423378285
101,3.3666666666666667,169.88742423697443,26.910333056563847,81.97402226752541,130.15505797224216,68.29999263717127,0.7974905365288633
102,3.4,169.79858850224701,26.80011270847888,81.63257391857017,131.11856617415077,69.05312966517444,0.7211753756597277
103,3.433333333333333,170.3071551744334,26.44151774233032,81.91663534764132,132.01133132961624,69.81290450471501,2.77219330932837
104,3.466666666666667,171.6753074104433,26.149909642411846,82.93728370902558,133.03114425820556,70.55981724883407,6.121937672525982
105,3.5,173.01563396429057,26.189376684089606,84.09787689929843,133.97638219456678,71.6609429646226,7.24944897824759
106,3.533333333333333,174.82419955416873,26.041967668364393,85.30394033527703,134.27826493756797,72.96256792233993,4.242809940786594
107,3.566666666666667,175.617932341098,26.0650226412528,86.43706715466847,134.3736519370735,75.1784023763139,2.8717454736520884
108,3.6,174.98639262301802,25.652713398875,87.02292119659707,133.9107553600979,76.9262381107972,2.548973060446964
109,3.6333333333333333,174.27477588834273,25.003354239327507,87.9273590111662,133.55237633260106,78.05611038376045,10.088660319898326
110,3.6666666666666665,174.68024825105718,24.347065170868788,88.43776313615298,133.2848222039143,79.39189627859223,0.909490496454709
111,3.7,174.03073632281144,23.397791226605694,88.91269470917602,132.91887703539484,81.07491115525391,2.0393097117498327
112,3.7333333333333334,174.2796761917949,22.551572876910644,89.52532539500014,132.46456104082722,81.35255938708164,1.1611472005452905
113,3.7666666666666666,175.53644269563668,21.407576702181796,90.3641694213294,131.7530951202415,80.96937991682303,2.5173015222744137
114,3.8,176.63215585828573,20.60941266150781,91.10552693599519,131.30502489789967,80.49108035715793,3.365596206624855
115,3.8333333333333335,177.90545453263434,19.960522093533715,92.0816719991481,130.72370802608052,80.18645414007683,1.8090709897436308
116,3.8666666666666667,178.8329968639945,19.37594002778871,92.83160086167196,130.29001878330033,80.2552491548461,2.0020373805811573
117,3.9,179.26254017424992,18.665600729909148,93.24796475537427,129.84603485752942,80.19877552034738,3.110602917621549
118,3.933333333333333,179.97293787372365,17.88648564877414,93.46823462442168,129.37787510638773,80.20270748267413,3.7782482365931918
119,3.966666666666667,179.28433628945177,17.4354782849591,93.63036659891655,129.24756864508748,80.1873569218897,2.188478925041344
120,4.0,177.9370745142676,17.306179202605946,94.05314077426166,128.840307513515,79.83276545415357,0.3966205404075666
121,4.033333333333333,177.0394054275843,16.73518855252654,94.18974814908893,128.4805200796857,79.69822285215639,0.4833996339633138
122,4.066666666666666,177.11045131758203,16.6372504880247,94.16916795492614,128.31750281528292,79.8208873064779,0.7452331111601966
123,4.1,177.3705740479142,16.347659715573446,94.08256446210152,128.19432690851696,80.02277217331515,0.7043919745214492
124,4.133333333333334,177.73151637206746,16.423547754951514,93.85515749773889,128.86274225705674,80.06904197314616,1.215103391653502
125,4.166666666666667,177.96781799414268,16.51673687510205,93.71841468356182,129.56462135212604,80.39099814886471,0.6777866285733088
126,4.2,178.46446305985808,17.127724440134468,93.55462779516186,130.46291572581669,80.77440654248062,0.48129933149837084
127,4.233333333333333,178.8370451452017,17.720945810494467,93.49123617560645,131.0824308650735,81.40759068733395,0.6290452487471465
128,4.266666666666667,179.27642881483848,18.184631156086507,93.30797044390312,131.19546311401513,82.37326569523745,1.076859515743097
129,4.3,179.51680264057933,18.924611474640017,93.23033645249916,131.1113732399104,83.31816452145546,1.9102207831233613
130,4.333333333333333,178.6527420245517,18.880826034938714,93.1661800356173,130.7896445859121,83.87624898046444,1.9566859878597973
131,4.366666666666666,177.61843657132388,18.23380062515951,92.96438262956235,130.87290428980484,83.93900118160532,1.981693114309921
132,4.4,176.61733446530732,17.537997402507788,93.01042020399856,130.531995589208,83.81294834079047,2.4771214678941202
133,4.433333333333334,176.25114625895222,16.81157929772208,93.0791888359136,129.9759229738288,83.94490252967596,1.0962200566438258
134,4.466666666666667,175.67556066105524,16.52667577245804,92.98807110274565,129.21134595655843,83.61384104387454,2.068149639204336
135,4.5,174.79461184262172,16.542522614239164,93.05292351343711,128.48403781791785,83.16978810966897,8.810062077233884
136,4.533333333333333,175.02302715865318,16.572419887401644,93.44802287982766,127.85259904565181,82.62897923608757,3.0151746156192325
137,4.566666666666666,175.73728091309317,16.661443746419543,93.72356549890743,127.32969990295214,81.99907067885931,8.888589418830026
138,4.6,175.7895513911049,16.655548994644416,93.95390630004093,127.05036805712099,81.85741344884582,4.695610064770725
139,4.633333333333334,175.70981922990381,16.807177235663687,94.16282124755286,126.91103849735181,81.28341428344422,1.4964418919284304
140,4.666666666666667,175.30225172219355,16.965644068408448,94.17612412519699,126.91156159245622,80.66248900586534,0.8727034020023937
141,4.7,174.79190018316143,16.923454295424783,94.2528690816836,126.93820152150532,80.32543631228134,1.0416980046084061
142,4.733333333333333,175.0581184756301,16.941319730457604,94.39270314742315,126.84822747296501,80.3820437465981,0.6004300189533962
143,4.766666666666667,175.54732924845501,16.974570320394676,94.57674690186943,126.85522256422911,80.47778253653509,0.4288812149751109
144,4.8,175.85329392897492,17.24155732366206,94.6765812507878,126.83346244907676,80.31655575401541,0.8541880695537871
145,4.833333333333333,175.97889274246677,17.6111284849179,94.73122301836541,126.667346559158,80.12848755565659,1.8693368145668066
146,4.866666666666666,175.86528004297392,18.028634345442466,94.81150970654204,126.51865714219535,80.35723200067565,2.3686280184731037
147,4.9,175.52270979337308,18.503414107741133,94.79686288047277,126.39984931850303,80.1019629260192,1.4285841452709107
148,4.933333333333334,173.5006582796522,18.981003315419553,94.58548486688684,126.47220343481007,80.2209586258776,18.25489411803846
149,4.966666666666667,157.76925783298344,19.40400748710687,94.49214948758228,126.56986247923227,79.82774384486274,47.23934302863017
150,5.0,160.2948166691648,20.150579675870453,94.57779610143636,126.5250650355276,80.25844313753382,2.2490299431040346
151,5.033333333333333,170.09797780414888,20.630672834055346,94.94362821100069,126.32768645261717,80.62999337941463,8.22826550965496
152,5.066666666666666,174.1737095980289,20.889348632762843,95.26831329926051,126.1846495599929,80.61694595275377,7.544844050177069
153,5.1,21.08067309857006,21.275221588496926,95.56251409698149,126.65770062261971,79.81463991053388,36.163152968787806
154,5.133333333333334,11.893241511092473,21.625581059273816,95.78163360607499,126.84854778334368,78.75742035092357,7.452820535774707
155,5.166666666666667,18.309746209889894,22.295652506640085,95.71873374260174,126.19245694825706,77.30132463681818,1.9060319212341337
156,5.2,156.12588980010372,21.73034045296451,95.62040904863873,125.45200915371255,76.24374844261035,19.750623458908645
157,5.233333333333333,168.4950447658343,20.480674604486715,95.0407875509414,123.76807285679334,75.32842223755944,16.536223705640033
158,5.266666666666667,172.02677850444326,20.321586288147483,95.61177397463499,123.55781195072562,76.46173253254334,11.31658915285455
159,5.3,172.9304195824928,20.61316765433156,95.82202274643018,123.98090213715003,77.97287713285517,8.01643947924241
160,5.333333333333333,174.66775788763795,21.018022038321863,96.34564264685706,124.27865394521902,78.84821344895057,6.973399622013112
161,5.366666666666666,175.1104020196979,21.149057838002957,96.6662170936671,124.42052293331064,79.65929721317615,3.4833428140190166
162,5.4,175.28895256186945,21.063997015629496,96.71209881374023,124.72557300084553,79.43660477651127,2.896175344728342
163,5.433333333333334,177.3518837029505,20.69219222346759,96.77361579884476,124.51608726854536,78.25693966120498,8.745947735264728
164,5.466666666666667,178.51080649778305,20.61134198414079,96.98892023561784,124.5627771229962,77.16797771672886,3.295671389846476
165,5.5,179.14791147107343,20.584116655590588,97.20855736431335,124.15770947826717,75.71033147412328,1.8352482738184397
166,5.533333333333333,179.27995085826547,20.62992228869478,97.7349797067971,123.67112362601746,72.67739514962926,1.405175378741974
167,5.566666666666666,179.723934452868,20.964116534182136,98.19124592910386,123.20464270529104,71.81720554564022,0.9917008055094134
168,5.6,179.8060811102292,21.68855027981876,98.78907054428099,123.22618040927271,71.86379553595937,1.2411539609127284
169,5.633333333333334,179.14179588006814,21.76754535455958,99.0697979917406,123.1077561775947,71.86900336917535,1.4688627075809877
170,5.666666666666667,178.79401947450944,21.396381034510267,99.28257572443204,122.60195486555226,71.0164811153571,0.8314358492114239
171,5.7,179.6645972798437,21.76014537671967,99.17209766722297,121.65334461657002,69.96050824935836,6.711552848852033
172,5.733333333333333,178.8497720593915,21.705096322101326,99.1322846096071,121.51627044516331,69.13520203034633,3.470098233129533
173,5.766666666666667,178.70112474215716,22.218008870344534,99.2848281943427,121.74948986021211,69.37263404778811,1.297599049582449
174,5.8,179.19490844173149,21.98236861933507,99.28612432434142,121.75898335743426,68.57409465732039,6.08888601290281
175,5.833333333333333,179.114180172613,21.81016089698974,99.19686860130945,121.48778212189322,67.72959349756937,4.429471874707437
176,5.866666666666666,178.759569352084,21.554250336370362,99.04227508974733,121.0896050053963,66.88563615274253,4.140290153567218
177,5.9,178.4793790256766,21.4267574437443,98.9467313152825,120.73993613593375,66.67810517663538,1.5649266860253734
178,5.933333333333334,178.32219009196106,21.26704985541094,98.8654760276238,120.74266292956165,66.70471464018333,0.9638301734232179
179,5.966666666666667,178.1444983570393,20.7842439962882,98.69561117051617,120.62216910935557,64.77892279120866,0.48387504256923813
180,6.0,177.5955274990765,20.331931390663467,98.51609526988696,120.51835534246297,64.02076472217934,0.564722068237331
181,6.033333333333333,177.05522832555573,19.875568328823288,98.31581838181711,120.4453313327928,63.6877874211094,0.5569806442324131
182,6.066666666666666,176.68107842847184,19.51071806146667,98.20074592324076,120.25984595828184,63.4080020159845,0.36956577688496756
183,6.1,176.37663477957454,19.372514953323314,98.19548075137509,120.12653670566615,63.192551275496,0.6610570987969149
184,6.133333333333334,176.1027835627325,19.309684472431375,98.28497404783651,119.92948962681783,63.23815307859412,0.4179007365395796
185,6.166666666666667,176.00141414541068,19.22668598731894,98.36425233046387,119.62439114657622,62.918423344969334,0.19629339420931202
186,6.2,175.76543315048252,19.19616990204212,98.28550182506419,119.61780835701701,60.20351273260598,0.5023419836568103
187,6.233333333333333,175.70431938111008,18.66088205517011,98.10183891790975,119.45923362072016,57.76831522200006,0.6394460220293059
188,6.266666666666667,175.8804122142552,18.554143897213407,97.95856546689755,119.3066559207892,56.853444405985904,1.2169220258903626
189,6.3,176.1778462400128,18.59070286533893,97.82318324987757,118.99685997416354,56.977404515223455,1.6754092294429659
190,6.333333333333333,176.1194826356468,18.57715612830947,97.61083071519101,118.82145159333433,57.31410350688547,1.6302920287530085
191,6.366666666666666,176.1102977262185,18.59464064016042,97.43292355185987,118.91841231390066,57.17902254327747,0.31036011214059195
192,6.4,175.9740259967568,18.65834262609251,97.32965799179985,118.96019066237669,55.85451205417016,0.283593666918248
193,6.433333333333334,176.01473877782834,18.8502026576492,97.28054270519458,119.0208471710459,54.21163559529874,1.2856016787100402
194,6.466666666666667,175.95731161736236,19.164508585320032,97.06155478776043,119.27917255430378,52.432565797012,0.5239584787859229
195,6.5,175.88706133706557,19.284902102908802,97.06461478483365,119.19134517630864,52.30858310567519,2.128415325034801
196,6.533333333333333,176.26977579624355,19.402911668164897,97.13966554612844,119.07235223273155,53.44517325014647,2.1987204674760057
197,6.566666666666666,176.45575624174998,19.574512735940917,97.23560777078694,118.96160533867588,54.4057799533839,0.7755323892273557
198,6.6,177.12979264432562,19.724476182606168,97.41422726157634,118.98161572114562,55.04581750032207,0.9061772260835701
199,6.633333333333334,177.61784042521356,19.86562062046888,97.50296867767302,118.98822592447627,55.60402777266047,0.7199252617593017
200,6.666666666666667,177.74310087060422,20.096866576799016,97.47843867120743,119.18673432056269,56.49721135443312,1.1916142661352123
201,6.7,177.61621597788994,20.321596343502918,97.40950668670763,119.45322132863757,57.207213171541575,1.2136091331169314
202,6.733333333333333,177.3632471780207,20.52540845725494,97.2440026132766,119.60591333562496,57.57914379899297,1.1127474599458078
203,6.766666666666667,176.33106578020622,20.269764847380713,96.8674628150717,119.31933922846414,57.96137546161486,1.0248072712793497
204,6.8,171.86213000398237,19.94216979345824,96.47402522767496,119.02355791297845,59.313499040001616,6.295681236302433
205,6.833333333333333,168.9137073648979,19.816831163318472,96.37031596711935,119.1078639403138,62.09013699126514,8.587011438563083
206,6.866666666666666,168.18451637984734,19.88090089294096,96.70431626027066,119.34448386263271,63.181803500924524,7.409124721962152
207,6.9,164.81996573386039,20.036637719754427,97.38974963125995,119.59692124035371,63.80242835046456,20.124244745524628
208,6.933333333333334,164.36948040710112,20.461673100060523,97.98731736498452,119.83687280804467,63.79168607577694,7.049981089854728
209,6.966666666666667,166.32298769620357,20.774852357824535,98.12761427148128,119.9759678869554,62.920475441048815,1.1736396230301607
210,7.0,170.44497668963635,20.872009344187628,98.10616677279079,120.07740442954982,60.45554177223012,11.199589829964898
211,7.033333333333333,169.7286046551877,21.549347092798836,98.03677176865958,120.05199309219404,58.959794183503064,7.203376426871471
212,7.066666666666666,171.83228949005854,21.882592404153748,98.00303392138296,120.012550239555,55.999939265620554,11.436151152623045
213,7.1,173.22243194912613,22.070779475231966,97.9639540920042,119.9338846957248,53.70663857764009,7.35557406777269
214,7.133333333333334,173.98022789412747,22.42106800673607,97.9324121141166,119.86975016026265,52.574955490089074,3.8153604206633336
215,7.166666666666667,174.3437198368565,22.55370657451603,97.83609455325771,119.78703946954224,52.59332719808916,1.456815475070808
216,7.2,172.45430393307674,22.618762643806836,97.90599722473735,119.7418842823801,55.305574049604544,2.649171848330034
217,7.233333333333333,169.92815063812333,22.661981494653137,98.12870208939464,119.71471487002424,57.34442721869933,12.865030698711182
218,7.266666666666667,169.48351998304457,22.766020742956016,98.41619325601002,119.71785823435242,58.10867512949085,3.405056353041708
219,7.3,170.7493987417522,22.966445225578795,98.97716591251968,119.81594059378557,58.618152321088026,0.4798390214700089
220,7.333333333333333,172.3166672264339,23.4874197319303,99.49516672039255,119.81752018061647,58.962845119161614,3.6908009611862784
221,7.366666666666666,173.46058961706757,23.16817098286904,99.61204297877495,119.67643917144228,59.08232327673386,4.3721816732966134
222,7.4,176.97334737622998,21.62239747308517,99.474019000909,119.47649704239277,58.90953803887464,5.988327217682904
223,7.433333333333334,178.95841826423185,21.01974182470134,99.30866822431433,119.36314055599152,58.19125065656982,3.3544832138232445
224,7.466666666666667,179.63108201198443,20.738452369990984,98.9969390935634,119.15679469427266,57.48337950137954,1.8304213421843902
225,7.5,179.64084196382055,20.82241487604831,98.77760902540275,118.97459584039288,56.231497525784924,1.1893920270254417
226,7.533333333333333,179.47511935876594,20.699298943706236,98.64648520740253,118.8095280928292,55.47299097628819,0.767025259306998
227,7.566666666666666,177.9142358307303,20.8161154015216,98.42454635903036,118.67018936976199,55.57870336694205,1.8676146554610502
228,7.6,177.7388599076991,21.47464076085344,98.61007362253056,118.6747258710673,55.530781078770794,1.1750276020234773
229,7.633333333333334,176.75111976685037,22.08184130321218,98.79193952204082,118.60379052180824,54.988759849302724,1.7998154192180338
230,7.666666666666667,176.55730879884263,21.801001708553972,99.01097156720623,118.56355701501155,54.29875326827306,0.8394756869267525
231,7.7,175.6428998672988,21.60490118504322,99.33859982449363,118.53743822916863,53.96758541667591,1.8070362524316521
232,7.733333333333333,175.5067491449074,21.28608636560951,99.51779463832231,118.65163862847133,53.72387556695104,0.45227599093306414
233,7.766666666666667,175.7120666326351,20.961764341632666,99.55783487227345,118.73791522437281,53.49122032915384,0.16907819399776644
234,7.8,176.40385437520533,20.821130827881817,99.70005371582768,119.01405346736276,53.28617386779014,0.8494696398957835
