frame,time,elbow_l,elbow_r,shoulder_l,shoulder_r,stance,wrist_speed
0,0.0,111.281997720669,91.88318331616308,18.668448818498174,28.507729830833174,28.617101215985475,0.0
1,0.03333333333333333,112.72884062534288,95.03115396542748,18.585175439921667,22.88392815362332,29.061649075190655,0.8067363572110855
2,0.06666666666666667,114.6456424831668,99.68617172944423,19.107568108489513,20.947688214073377,28.124742185406976,1.6900271603284005
3,0.1,116.46142893176953,102.25500294907835,19.733623448346826,19.825990176690993,28.50252275870722,1.5939247193164305
4,0.13333333333333333,118.51606472110998,104.24833454095942,20.74946574535865,19.83644985824687,27.80200369512738,2.4353863523070123
5,0.16666666666666666,119.09005463088657,103.310931380874,21.099414807474353,18.165849005835458,27.825251500966484,1.6118808884250753
6,0.2,119.38017308836588,103.69899041053947,21.166230044202425,18.111883453145573,27.702634551385742,0.8555331269101512
7,0.23333333333333334,119.50326549963492,104.20133294443832,21.006877621522047,18.252298907253422,27.461265839642394,0.17083443123399508
8,0.26666666666666666,119.55403002014573,103.86238876515908,20.619617562631554,17.862323452184288,27.057767189505036,0.47847050305608674
9,0.3,119.07300234470051,102.04745835161222,19.693121858099715,18.13070652713009,26.833213423599805,0.2042284680098734
10,0.3333333333333333,118.65572616956071,103.18174696652663,18.85389649319429,18.453589164396146,26.977363679795264,0.1721322342788408
11,0.36666666666666664,118.31386986541287,103.9631733843084,18.445734825768,18.447799714171985,27.27718586134786,0.06974667078694742
12,0.4,118.3561807345502,104.87689599548719,18.38547488791925,18.546286370658056,25.495769384895212,0.3618622549092986
13,0.43333333333333335,117.20828572219254,105.33069266966756,17.973055917665054,18.73543715883449,23.01551466113917,2.3288548144638237
14,0.4666666666666667,115.8871193749054,105.43410751317928,16.58218687859745,18.88263448686151,21.184523282821548,2.892896785681471
15,0.5,114.62202641694603,104.39301596223095,15.801992991336423,18.333375325286205,22.231995233524437,1.0422127351920902
16,0.5333333333333333,113.7854990398126,103.03685786802272,15.583204573192432,17.682849122531035,23.085786477449194,0.36036997929410386
17,0.5666666666666667,113.87606972449704,101.76207227618478,16.262106756776927,17.232301300633768,23.364359104499922,0.41001963663082225
18,0.6,114.4477284008707,100.13269634234368,17.247754278766713,16.74622878867204,22.547437936923508,0.37737007708334896
19,0.6333333333333333,112.9534672202491,98.02860490638405,17.041349007555176,16.16174911604255,22.388964072940368,0.4881784061345875
20,0.6666666666666666,111.20688517517277,96.94585776103887,16.48103420725022,16.232900799767773,21.70473154230353,0.35483908503311645
21,0.7,110.78449194164014,95.20291000940435,16.550661501047532,15.892062370180064,22.139862973191264,0.5197571335718555
22,0.7333333333333333,110.51788341674973,94.20234928831172,16.569347545129865,15.254887186651716,24.711964925517158,0.3344262357041445
23,0.7666666666666667,110.458699172844,93.71458973865417,16.619077460847233,14.706589433686807,26.920480752649777,0.2338296164715362
24,0.8,110.7166349304342,93.65066969051564,16.813085459088732,14.32363575916327,27.72304805028987,0.37202454653484407
25,0.8333333333333334,111.22815846545176,93.53093846964813,16.942088958813077,14.037742637291968,29.212584256611482,0.23002979911465576
26,0.8666666666666667,112.50573102832541,93.56290903859289,17.95075597857424,14.061428654392584,26.350689285138895,0.4183266475083523
27,0.9,113.87029811614084,93.5717819080615,19.068307782176866,14.151128530744595,23.69245551651368,0.6292841571404932
28,0.9333333333333333,114.28650859628756,93.46974317163018,19.022355774618344,14.039939784083366,22.100172792255282,0.27100107603688756
29,0.9666666666666667,114.37738692739448,92.7951287117384,18.659873402478702,13.728118436483182,23.117553375784937,0.4555246611969093
30,1.0,114.63675211924607,92.21339965768883,18.42142242447883,13.37183612754016,24.8918409528004,0.39039048953550093
31,1.0333333333333334,114.56557652098927,91.12146185884362,17.788717232561005,13.036996004917121,26.748232026385985,1.9898533591124816
32,1.0666666666666667,114.53075177463155,90.49739836656359,17.44715015116169,12.842869157364158,28.152486044852203,0.7331856328601526
33,1.1,114.80824561462117,90.17328200354405,17.25751595955898,12.679969627927287,28.554318438766785,0.3948466038819545
34,1.1333333333333333,114.73532514138894,90.57169058611804,16.90203908885513,12.856991111820095,28.35592135411587,0.15797074133020314
35,1.1666666666666667,115.19312974530771,92.04169978242788,16.07160969742612,13.257896129210618,26.54105388370176,1.6918663289804161
36,1.2,114.83726049130185,92.96920294406749,14.957218373009473,13.48981627328308,26.60514322710114,1.5562613912993264
37,1.2333333333333334,116.23134824022061,93.550094767073,15.037422883734461,13.50526042574162,27.932392102069016,0.6441658209477599
38,1.2666666666666666,117.61429138581997,93.60079622215082,14.969942485453892,13.625301622803402,28.09047360800212,1.3448119687211513
39,1.3,117.14493993160862,92.0625989105273,14.611747437656682,13.251207697152191,27.577970026246096,0.8027712376052255
40,1.3333333333333333,108.99356364690588,91.01229163121565,13.001398362368906,12.902465738227193,27.505263836765447,0.6423809974471327
41,1.3666666666666667,103.41754606103991,90.19936287837444,11.356084021486302,12.25830254370169,26.77501257544707,0.7822072147167651
42,1.4,101.16172752643546,92.00905211810584,10.81111510240162,12.206962363462543,26.388137715163897,0.4504360769996326
43,1.4333333333333333,100.77510225244602,93.19277644758773,11.338911686593585,12.57543585379325,28.099333789260566,0.5319548210021594
44,1.4666666666666666,106.91817034545484,95.64855500644632,12.621037019291325,13.07758284975478,30.815221276180264,2.0379849199721694
45,1.5,110.80040921044144,97.57330398289744,13.902360850386183,13.778834395952085,34.73496702036926,1.8185550980293417
46,1.5333333333333334,113.57060395152938,98.20069690165695,15.087954745903904,14.062161267534991,38.68992700908039,0.5642572174053516
47,1.5666666666666667,114.59727393543581,97.6689410746895,16.002379616630222,13.56843016115162,44.40748208498372,0.309269115421293
48,1.6,114.16362907641822,98.01915919125358,14.566029160605224,13.139007825536604,46.05358842318891,1.9759495023696676
49,1.6333333333333333,115.52559618894668,98.74258455861884,13.983872045777364,13.130308812747689,45.45375647578087,2.469979331584148
50,1.6666666666666667,111.36924346504911,99.5553427119193,11.311505773220578,13.086383885395763,41.44306871049472,5.360855659411104
51,1.7,109.59602889117892,99.63535899746526,9.958202619464782,12.30451655393684,38.96409110367493,3.3633698866385835
52,1.7333333333333334,109.690251116664,100.1115928946226,9.637612899241331,11.923915593266358,35.5515411006837,2.765874862550614
53,1.7666666666666666,109.62067771898903,100.38432858326281,9.249886449531441,11.697343635838294,34.07049140060891,1.6609896621749691
54,1.8,109.53108551825777,101.67101883200304,9.61749860055386,12.797791519554991,33.40389603222611,1.1298437361380131
55,1.8333333333333333,109.84348212489851,105.37414678761151,9.123338753636618,13.862214961245725,30.97812932699258,0.6329639505571347
56,1.8666666666666667,111.53222094364479,106.70973779953273,10.487377532692925,15.073351358861238,28.239844946021346,1.2036599730345854
