avg_elbow,var_ws,avg_stance,label
115.28100269486521,0.6306571184852717,25.590285574992212,0
112.41957305175157,0.4629809276984014,29.87383908386264,0
117.08269526166994,3.296266214698374,29.639606546963336,0
118.3787504681597,200.6335479706165,22.960784923870666,0
94.3689938619263,224.41065412491787,22.189677359459345,0
133.9427758811865,68.50907724327217,36.44690918635332,0
135.224677899294,0.052279762876811485,51.785774414666776,0
134.42394864867376,0.16448326913159672,49.12219470557541,0
140.3163970142784,45.388237686571,41.32941469985074,0
135.1057027116349,0.07653060686543561,50.58764911546243,0
141.7287811265318,0.1757570752341446,49.84936746162494,1
125.10264773965966,6.820275865787426,48.77484419195552,0
136.69356241507705,2090.888136843356,42.840410967948216,0
166.79256059104193,11.886181812610113,79.79843772760813,0
134.77831079646904,0.9601213102111116,64.66282126660994,0
144.06352871174505,13.935809420763633,67.40488012917068,0
141.70080022183436,0.7809064317406832,53.35107717750479,1
159.25649524130802,30.67452575759877,60.85007987069717,0
175.28377312959532,5.179334350771045,76.94280400548989,0
175.64487041684205,90.16210580934039,81.64762902948303,0
155.9464878393538,58.436785265834025,75.55004926819262,0
176.78786311697868,1.1531203629582085,59.71386208285278,0
172.44136582798205,21.32060261266385,58.42565339939353,0
176.94859706624516,0.2996102322269141,53.80534829597204,0
177.86189884852735,0.5694101798990121,54.72498369918218,0
178.16039445814803,0.31686197604820504,62.84483851834028,0
164.00917881540983,1.0631392284626728,47.92610230479068,1
175.21486472766983,1.8279129029944021,55.717489275840144,0
169.45703079086795,24.729628706511395,56.888859489700366,0
165.41994008899738,88.67731471306953,58.033090789719424,0
171.56162162903277,0.7046358127324752,57.83437525793758,1
170.09465556379106,0.08204693343322705,57.05035007630448,1
163.55691885929218,0.27142494950566864,57.33317214249676,1
160.99500769967364,2.140175453274299,58.19986321188002,1
162.43315974161777,0.7537986304067428,58.158884020744665,1
169.16633049744476,1.9498596540271498,55.21272553231883,1
165.73518394787493,0.2860969336845997,36.9750046579672,1
167.49632021790086,0.05575776479783893,40.419715538278425,1
169.80211567550205,0.14476492375256222,44.680399557907755,1
171.3114777381733,0.09095878004598588,46.64816450667442,1
166.57162682263646,1.2737783489688868,39.75719644722694,1
161.36069898767414,1.214922550026011,32.02399258912266,1
162.465034842131,0.02956419960753366,38.10693154986431,1
161.45149602681502,0.013639972870689994,43.11513115017388,1
165.07447192061244,0.02245983574240056,32.62951871357506,1
165.76768255069214,0.00864632178946526,35.86899262197511,1
166.92737805531837,0.22896077274814375,33.44276470397965,1
97.53705253941916,2.162720911862988,8.673560569748332,0
38.29576049786313,3.966731498528767,17.924965805706567,0
47.08242959728603,3.750197570610028,12.523178699895617,0
49.44122753346511,0.39871679269432336,12.717712488059817,0
51.53182750719533,0.4727406964594576,18.451916604370048,0
57.51570903567504,1.008035989408693,15.400071929983588,0
37.724672236057934,0.2758834147451861,14.527081543667544,0
24.806350548105865,0.13280376200877403,16.747460154476382,0
33.1034233504664,1.9098184451591522,10.397407170706513,0
25.270761929164234,1.4032784252226254,12.882765842687789,0
12.199803617567015,36.045283141904726,15.214521074847658,0
